4017888433671.6567,3625342973202.8325,2639317558265.385,41735854944.3675,649838140.8133651,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,649838140.8101879,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.5106132
4293641913704.913,4061345414163.486,3734417401580.374,3154576354656.353,202509993400.1469,649838358.9939423,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,649838140.810188,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613
4584902001936.572,4399904946303.189,4173457147655.951,3878648279581.195,3439715529817.553,596057912231.0563,650379138.024652,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,649838140.8101884,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.5106127,789650137.510613
4840329038850.18,4696719986087.46,4528061896849.377,4322493957037.451,4055081327002.564,3653081661332.2817,1565808684179.9993,1271012158.1000426,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,649838140.8101891,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132
5070677152823.85,4936235493820.335,4789252183239.739,4622933176945.413,4424717631103.033,4170470232124.5107,3799327017756.1426,2972649080148.678,84533184532.5274,649838141.174538,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132,789650137.5106132
5419944724874.986,5300543055582.969,5170250070109.794,5026738123731.242,4865893342258.026,4680591095085.667,4458027220413.032,4171846815830.6216,3747434277037.8335,1254056099574.1528,746131625.0640055,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,649838140.8101895,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613,789650137.510613
5670983702673.1875,5578197570463.267,5477011773152.468,5365648372173.412,5241666402758.176,5101583014643.721,4940175704651.828,4749074502961.691,4513529694057.749,4203344267923.2124,3735971676997.8145,671704188134.6042,650649562.0259306,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,789650137.5106121,789650137.5106121,789650137.5106124,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106124,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106124,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121,789650137.5106121
5876026849067.416,5796181180696.481,5710333899413.565,5617441725552.112,5516149673948.7295,5404651624795.39,5280463165793.451,5140030893989.796,4978012190162.007,4785819390877.357,4548269764345.806,4234169720975.5103,3757989832638.8984,633624596608.4642,650341624.9861064,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,649838140.81019,789650137.5106119,789650137.5106118,789650137.5106121,789650137.5106118,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106121,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106119,789650137.5106121,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106121
6032322549622.059,5962391983880.44,5888000618639.628,5808502555847.951,5723093108707.885,5630751558126.6045,5530155650502.202,5419549120581.444,5296527234008.413,5157670252938.011,4997871854471.925,4808988689062.771,4576741716538.648,4271982342680.673,3814579689627.8213,802482702761.3656,652604829.5608906,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,789650137.5106118,789650137.5106112,789650137.5106118,789650137.5106114,789650137.5106118,789650137.5106114,789650137.5106114,789650137.5106118,789650137.5106118,789650137.5106112,789650137.5106114,789650137.5106112,789650137.5106114,789650137.5106118,789650137.5106118,789650137.5106114,789650137.5106112,789650137.5106118,789650137.5106118,789650137.5106114,789650137.5106112,789650137.5106114,789650137.5106118,789650137.5106114,789650137.5106114,789650137.5106114,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106114,789650137.5106118,789650137.5106118,789650137.5106114,789650137.5106112,789650137.5106114,789650137.5106118,789650137.5106114,789650137.5106114,789650137.5106114,789650137.5106118,789650137.5106114,789650137.5106118,789650137.5106118,789650137.5106112,789650137.5106118,789650137.5106118,789650137.5106114,789650137.5106118,789650137.5106118,789650137.5106119
6249765705863.191,6179719129824.574,6106734298649.7295,6030554633313.255,5950768793857.773,5866779630307.892,5777774183467.663,5682684864490.282,5580127524478.316,5468295334461.788,5344773628495.168,5206209596523.942,5047694021224.527,4861502714939.714,4634170286402.257,4338061068497.597,3895244826616.3433,1119220255564.8394,680880020.2757201,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,649838140.8101904,789650137.5106119,789650137.5106114,789650137.5106121,789650137.5106118,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106121,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106121,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106118,789650137.5106118,789650137.5106118,789650137.5106119,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106119,789650137.5106119,789650137.5106118,789650137.5106119,789650137.5106119,789650137.510613
